step,n_active,fused_resident_qubits,fused_transient_qubits,fused_resident_dim,fused_transient_dim
1147,24,0,0,1,1
1148,24,0,0,1,1
1149,24,0,0,1,1
1150,24,0,0,1,1
1151,24,0,0,1,1
1152,24,0,0,1,1
1153,24,0,0,1,1
1154,24,0,0,1,1
1155,24,0,0,1,1
1156,24,0,0,1,1
1157,24,0,0,1,1
1158,24,0,0,1,1
1159,24,0,0,1,1
1160,24,0,0,1,1
1161,24,0,0,1,1
1162,24,0,0,1,1
1163,24,0,0,1,1
1164,24,0,0,1,1
1165,24,0,0,1,1
1166,24,0,0,1,1
1167,24,0,0,1,1
1168,24,0,0,1,1
1169,24,0,0,1,1
1170,24,0,0,1,1
1171,23,2,2,4,4
1172,23,2,2,4,4
1173,23,2,2,4,4
1174,23,2,2,4,4
1175,22,4,4,16,16
1176,22,4,4,16,16
1177,22,4,4,16,16
1178,22,4,4,16,16
1179,22,4,4,16,16
1180,22,4,4,16,16
1181,21,6,6,64,64
1182,21,6,6,64,64
1183,21,6,6,64,64
1184,21,6,6,64,64
1185,21,6,6,64,64
1186,21,6,6,64,64
1187,20,6,6,64,64
1188,20,6,6,64,64
1189,20,6,6,64,64
1190,20,6,6,64,64
1191,20,6,6,64,64
1192,20,6,6,64,64
1193,20,6,6,64,64
1194,20,6,6,64,64
1195,19,7,7,128,128
1196,19,7,7,128,128
1197,19,7,7,128,128
1198,19,7,7,128,128
1199,19,7,7,128,128
1200,19,7,7,128,128
1201,18,8,8,256,256
1202,18,8,8,256,256
1203,18,8,8,256,256
1204,18,8,8,256,256
1205,18,8,8,256,256
1206,18,8,8,256,256
1207,18,8,8,256,256
1208,17,10,10,1024,1024
1209,17,10,10,1024,1024
1210,17,10,10,1024,1024
1211,17,10,10,1024,1024
1212,17,10,10,1024,1024
1213,16,10,10,1024,1024
1214,16,10,10,1024,1024
1215,16,10,10,1024,1024
1216,16,10,10,1024,1024
1217,16,10,10,1024,1024
1218,16,10,10,1024,1024
1219,16,10,10,1024,1024
1220,15,11,11,2048,2048
1221,15,11,11,2048,2048
1222,15,11,11,2048,2048
1223,15,11,11,2048,2048
1224,15,11,11,2048,2048
1225,14,12,12,4096,4096
1226,14,12,12,4096,4096
1227,14,12,12,4096,4096
1228,14,12,12,4096,4096
1229,14,12,12,4096,4096
1230,14,12,12,4096,4096
1231,13,12,12,4096,4096
1232,13,12,12,4096,4096
1233,13,12,12,4096,4096
1234,12,12,12,4096,4096
1235,12,12,12,4096,4096
1236,12,12,12,4096,4096
1237,12,12,12,4096,4096
1238,12,12,12,4096,4096
1239,12,12,12,4096,4096
1240,12,12,12,4096,4096
1241,12,12,12,4096,4096
1242,12,12,12,4096,4096
1243,12,12,12,4096,4096
1244,12,12,12,4096,4096
1245,12,12,12,4096,4096
1246,12,12,12,4096,4096
1247,12,12,12,4096,4096
1248,12,12,12,4096,4096
1249,12,12,12,4096,4096
1250,12,12,12,4096,4096
1251,12,12,12,4096,4096
1252,12,12,12,4096,4096
1253,12,12,12,4096,4096
1254,12,12,12,4096,4096
1255,12,12,12,4096,4096
1256,12,12,12,4096,4096
1257,12,12,12,4096,4096
1258,12,12,12,4096,4096
1259,12,12,12,4096,4096
1260,12,12,12,4096,4096
1261,12,12,12,4096,4096
1262,12,12,12,4096,4096
1263,12,12,12,4096,4096
1264,12,12,12,4096,4096
1265,12,12,12,4096,4096
1266,12,12,12,4096,4096
1267,12,12,12,4096,4096
1268,12,12,12,4096,4096
1269,12,12,12,4096,4096
1270,12,12,12,4096,4096
1271,12,12,12,4096,4096
1272,12,12,12,4096,4096
1273,12,12,12,4096,4096
1274,12,12,12,4096,4096
1275,12,12,12,4096,4096
1276,12,12,12,4096,4096
1277,12,12,12,4096,4096
1278,12,12,12,4096,4096
1279,12,12,12,4096,4096
1280,12,12,12,4096,4096
1281,12,12,12,4096,4096
1282,12,12,12,4096,4096
1283,12,12,12,4096,4096
1284,12,12,12,4096,4096
1285,12,12,12,4096,4096
1286,13,12,12,4096,4096
1287,13,12,12,4096,4096
1288,13,12,12,4096,4096
1289,14,12,12,4096,4096
1290,14,12,12,4096,4096
1291,14,12,12,4096,4096
1292,15,12,12,4096,4096
1293,15,12,12,4096,4096
1294,15,12,12,4096,4096
1295,16,12,12,4096,4096
1296,16,12,12,4096,4096
1297,16,12,12,4096,4096
1298,17,12,12,4096,4096
1299,17,12,12,4096,4096
1300,17,12,12,4096,4096
1301,18,12,12,4096,4096
1302,18,12,12,4096,4096
1303,19,12,12,4096,4096
1304,19,12,12,4096,4096
1305,20,12,12,4096,4096
1306,20,12,12,4096,4096
1307,21,12,12,4096,4096
1308,21,12,12,4096,4096
1309,22,12,12,4096,4096
1310,22,12,12,4096,4096
1311,22,12,12,4096,4096
1312,23,12,12,4096,4096
1313,23,12,12,4096,4096
1314,24,12,12,4096,4096
1315,24,12,12,4096,4096
1316,24,12,12,4096,4096
1317,24,12,12,4096,4096
1318,24,12,12,4096,4096
1319,24,12,12,4096,4096
1320,24,12,12,4096,4096
1321,24,12,12,4096,4096
1322,24,12,12,4096,4096
1323,24,12,12,4096,4096
1324,24,12,12,4096,4096
1325,24,12,12,4096,4096
1326,24,12,12,4096,4096
1327,24,12,12,4096,4096
1328,24,12,12,4096,4096
1329,24,12,12,4096,4096
1330,24,12,12,4096,4096
1331,24,12,12,4096,4096
1332,24,12,12,4096,4096
1333,24,12,12,4096,4096
1334,24,12,12,4096,4096
1335,24,12,12,4096,4096
1336,24,12,12,4096,4096
1337,24,12,12,4096,4096
1338,24,12,12,4096,4096
1339,24,12,12,4096,4096
1340,24,12,12,4096,4096
1341,24,12,12,4096,4096
1342,24,12,12,4096,4096
1343,24,12,12,4096,4096
1344,24,12,12,4096,4096
1345,24,12,12,4096,4096
1346,24,12,12,4096,4096
1347,24,12,12,4096,4096
1348,24,12,12,4096,4096
1349,24,12,12,4096,4096
1350,24,12,12,4096,4096
1351,24,12,12,4096,4096
1352,24,12,12,4096,4096
1353,24,12,12,4096,4096
1354,24,12,12,4096,4096
1355,24,12,12,4096,4096
1356,24,12,12,4096,4096
1357,24,12,12,4096,4096
1358,24,12,12,4096,4096
1359,24,12,12,4096,4096
1360,24,12,12,4096,4096
1361,24,12,12,4096,4096
1362,24,12,12,4096,4096
1363,24,12,12,4096,4096
1364,24,12,12,4096,4096
1365,24,12,12,4096,4096
1366,24,12,12,4096,4096
1367,24,12,12,4096,4096
1368,24,12,12,4096,4096
1369,24,12,12,4096,4096
1370,24,12,12,4096,4096
1371,24,12,12,4096,4096
1372,24,12,12,4096,4096
1373,24,12,12,4096,4096
1374,24,12,12,4096,4096
1375,24,12,12,4096,4096
1376,24,12,12,4096,4096
1377,24,12,12,4096,4096
1378,24,12,12,4096,4096
1379,24,12,12,4096,4096
1380,24,12,12,4096,4096
1381,24,12,12,4096,4096
1382,24,12,12,4096,4096
1383,24,12,12,4096,4096
1384,24,12,12,4096,4096
1385,24,12,12,4096,4096
1386,24,12,12,4096,4096
1387,24,12,12,4096,4096
1388,24,12,12,4096,4096
1389,24,12,12,4096,4096
1390,24,12,12,4096,4096
1391,24,12,12,4096,4096
1392,24,12,12,4096,4096
1393,24,12,12,4096,4096
1394,24,12,12,4096,4096
1395,24,12,12,4096,4096
1396,24,12,12,4096,4096
1397,24,12,12,4096,4096
1398,24,12,12,4096,4096
1399,24,12,12,4096,4096
1400,24,12,12,4096,4096
1401,24,12,12,4096,4096
1402,24,12,12,4096,4096
1403,24,12,12,4096,4096
1404,24,12,12,4096,4096
1405,24,12,12,4096,4096
1406,24,12,12,4096,4096
1407,24,12,12,4096,4096
1408,24,12,12,4096,4096
1409,24,12,12,4096,4096
1410,24,12,12,4096,4096
1411,24,12,12,4096,4096
1412,24,12,12,4096,4096
1413,24,12,12,4096,4096
1414,24,12,12,4096,4096
1415,24,12,12,4096,4096
1416,24,12,12,4096,4096
1417,24,12,12,4096,4096
1418,24,12,12,4096,4096
1419,24,12,12,4096,4096
1420,24,12,12,4096,4096
1421,24,12,12,4096,4096
1422,24,12,12,4096,4096
1423,24,12,12,4096,4096
1424,24,12,12,4096,4096
1425,24,12,12,4096,4096
1426,24,12,12,4096,4096
1427,24,12,12,4096,4096
1428,24,12,12,4096,4096
1429,24,12,12,4096,4096
1430,24,12,12,4096,4096
1431,24,12,12,4096,4096
1432,24,12,12,4096,4096
1433,24,12,12,4096,4096
1434,24,12,12,4096,4096
1435,24,12,12,4096,4096
1436,24,12,12,4096,4096
1437,24,12,12,4096,4096
1438,24,12,12,4096,4096
1439,24,12,12,4096,4096
1440,24,12,12,4096,4096
1441,24,12,12,4096,4096
1442,24,12,12,4096,4096
1443,24,12,12,4096,4096
1444,24,12,12,4096,4096
1445,24,12,12,4096,4096
1446,24,12,12,4096,4096
1447,24,12,12,4096,4096
1448,24,12,12,4096,4096
1449,24,12,12,4096,4096
1450,24,12,12,4096,4096
1451,24,12,12,4096,4096
1452,24,12,12,4096,4096
1453,24,12,12,4096,4096
1454,24,12,12,4096,4096
1455,24,12,12,4096,4096
1456,24,12,12,4096,4096
1457,24,12,12,4096,4096
1458,24,12,12,4096,4096
1459,24,12,12,4096,4096
1460,24,12,12,4096,4096
1461,24,12,12,4096,4096
1462,24,12,12,4096,4096
1463,24,12,12,4096,4096
1464,24,12,12,4096,4096
1465,24,12,12,4096,4096
1466,24,12,12,4096,4096
1467,24,12,12,4096,4096
1468,24,12,12,4096,4096
1469,24,12,12,4096,4096
1470,24,12,12,4096,4096
1471,24,12,12,4096,4096
1472,24,12,12,4096,4096
1473,24,12,12,4096,4096
1474,24,12,12,4096,4096
1475,24,12,12,4096,4096
1476,24,12,12,4096,4096
1477,24,12,12,4096,4096
1478,24,12,12,4096,4096
1479,24,12,12,4096,4096
1480,24,12,12,4096,4096
1481,24,12,12,4096,4096
1482,24,12,12,4096,4096
1483,24,12,12,4096,4096
1484,24,12,12,4096,4096
1485,24,12,12,4096,4096
1486,24,12,12,4096,4096
1487,24,12,12,4096,4096
1488,24,12,12,4096,4096
1489,24,12,12,4096,4096
1490,24,12,12,4096,4096
1491,24,12,12,4096,4096
1492,24,12,12,4096,4096
1493,24,12,12,4096,4096
1494,24,12,12,4096,4096
1495,24,12,12,4096,4096
1496,24,12,12,4096,4096
1497,24,12,12,4096,4096
1498,24,12,12,4096,4096
1499,24,12,12,4096,4096
1500,24,12,12,4096,4096
1501,24,12,12,4096,4096
1502,24,12,12,4096,4096
1503,24,12,12,4096,4096
1504,24,12,12,4096,4096
1505,24,12,12,4096,4096
1506,24,12,12,4096,4096
1507,24,12,12,4096,4096
1508,24,12,12,4096,4096
1509,24,12,12,4096,4096
1510,24,12,12,4096,4096
1511,24,12,12,4096,4096
1512,24,12,12,4096,4096
1513,24,12,12,4096,4096
1514,24,12,12,4096,4096
1515,24,12,12,4096,4096
1516,24,12,12,4096,4096
1517,24,12,12,4096,4096
1518,24,12,12,4096,4096
1519,24,12,12,4096,4096
1520,24,12,12,4096,4096
1521,24,12,12,4096,4096
1522,24,12,12,4096,4096
1523,24,12,12,4096,4096
1524,24,12,12,4096,4096
1525,24,12,12,4096,4096
1526,24,12,12,4096,4096
1527,24,12,12,4096,4096
1528,24,12,12,4096,4096
1529,24,12,12,4096,4096
1530,24,12,12,4096,4096
1531,24,12,12,4096,4096
1532,24,12,12,4096,4096
1533,24,12,12,4096,4096
1534,24,12,12,4096,4096
1535,24,12,12,4096,4096
1536,24,12,12,4096,4096
1537,24,12,12,4096,4096
1538,24,12,12,4096,4096
1539,24,12,12,4096,4096
1540,24,12,12,4096,4096
1541,24,12,12,4096,4096
1542,24,12,12,4096,4096
1543,24,12,12,4096,4096
1544,24,12,12,4096,4096
1545,24,12,12,4096,4096
1546,24,12,12,4096,4096
1547,24,12,12,4096,4096
1548,24,12,12,4096,4096
1549,24,12,12,4096,4096
1550,24,12,12,4096,4096
1551,24,12,12,4096,4096
1552,24,12,12,4096,4096
1553,24,12,12,4096,4096
1554,24,12,12,4096,4096
1555,24,12,12,4096,4096
1556,24,12,12,4096,4096
1557,24,12,12,4096,4096
1558,24,12,12,4096,4096
1559,24,12,12,4096,4096
1560,24,12,12,4096,4096
1561,24,12,12,4096,4096
1562,24,12,12,4096,4096
1563,24,12,12,4096,4096
1564,24,12,12,4096,4096
1565,24,12,12,4096,4096
1566,24,12,12,4096,4096
1567,24,12,12,4096,4096
1568,24,12,12,4096,4096
1569,24,12,12,4096,4096
1570,24,12,12,4096,4096
1571,24,12,12,4096,4096
1572,24,12,12,4096,4096
1573,24,12,12,4096,4096
1574,24,12,12,4096,4096
1575,24,12,12,4096,4096
1576,24,12,12,4096,4096
1577,24,12,12,4096,4096
1578,24,12,12,4096,4096
1579,24,12,12,4096,4096
1580,24,12,12,4096,4096
1581,24,12,12,4096,4096
1582,24,12,12,4096,4096
1583,24,12,12,4096,4096
1584,24,12,12,4096,4096
1585,24,12,12,4096,4096
1586,24,12,12,4096,4096
1587,24,12,12,4096,4096
1588,24,12,12,4096,4096
1589,24,12,12,4096,4096
1590,24,12,12,4096,4096
1591,24,12,12,4096,4096
1592,24,12,12,4096,4096
1593,24,12,12,4096,4096
1594,24,12,12,4096,4096
1595,24,12,12,4096,4096
1596,24,12,12,4096,4096
1597,24,12,12,4096,4096
1598,24,12,12,4096,4096
1599,24,12,12,4096,4096
1600,24,12,12,4096,4096
1601,24,12,12,4096,4096
1602,24,12,12,4096,4096
1603,24,12,12,4096,4096
1604,24,12,12,4096,4096
1605,24,12,12,4096,4096
1606,24,12,12,4096,4096
1607,24,12,12,4096,4096
1608,24,12,12,4096,4096
1609,24,12,12,4096,4096
1610,24,12,12,4096,4096
1611,24,12,12,4096,4096
1612,24,12,12,4096,4096
1613,24,12,12,4096,4096
1614,24,12,12,4096,4096
1615,24,12,12,4096,4096
1616,24,12,12,4096,4096
1617,24,12,12,4096,4096
1618,24,12,12,4096,4096
1619,24,12,12,4096,4096
1620,24,12,12,4096,4096
1621,24,12,12,4096,4096
1622,24,12,12,4096,4096
1623,24,12,12,4096,4096
1624,24,12,12,4096,4096
1625,24,12,12,4096,4096
1626,24,12,12,4096,4096
1627,24,12,12,4096,4096
1628,24,12,12,4096,4096
1629,24,12,12,4096,4096
1630,24,12,12,4096,4096
1631,24,12,12,4096,4096
1632,24,12,12,4096,4096
1633,24,12,12,4096,4096
1634,24,12,12,4096,4096
1635,24,12,12,4096,4096
1636,24,12,12,4096,4096
1637,24,12,12,4096,4096
1638,24,12,12,4096,4096
1639,24,12,12,4096,4096
1640,24,12,12,4096,4096
1641,24,12,12,4096,4096
1642,24,12,12,4096,4096
1643,24,12,12,4096,4096
1644,24,12,12,4096,4096
1645,24,12,12,4096,4096
1646,24,12,12,4096,4096
1647,24,12,12,4096,4096
1648,24,12,12,4096,4096
1649,24,12,12,4096,4096
1650,24,12,12,4096,4096
1651,24,12,12,4096,4096
1652,24,12,12,4096,4096
1653,24,12,12,4096,4096
1654,24,12,12,4096,4096
1655,24,12,12,4096,4096
1656,24,12,12,4096,4096
1657,24,12,12,4096,4096
1658,24,12,12,4096,4096
1659,24,12,12,4096,4096
1660,24,12,12,4096,4096
1661,24,12,12,4096,4096
1662,24,12,12,4096,4096
1663,24,12,12,4096,4096
1664,24,12,12,4096,4096
1665,24,12,12,4096,4096
1666,24,12,12,4096,4096
1667,24,12,12,4096,4096
1668,24,12,12,4096,4096
1669,24,12,12,4096,4096
1670,24,12,12,4096,4096
1671,24,12,12,4096,4096
1672,24,12,12,4096,4096
1673,24,12,12,4096,4096
1674,24,12,12,4096,4096
1675,24,12,12,4096,4096
1676,24,12,12,4096,4096
1677,24,12,12,4096,4096
1678,24,12,12,4096,4096
1679,24,12,12,4096,4096
1680,24,12,12,4096,4096
1681,24,12,12,4096,4096
1682,24,12,12,4096,4096
1683,24,12,12,4096,4096
1684,24,12,12,4096,4096
1685,24,12,12,4096,4096
1686,24,12,12,4096,4096
1687,24,12,12,4096,4096
1688,24,12,12,4096,4096
1689,24,12,12,4096,4096
1690,24,12,12,4096,4096
1691,24,12,12,4096,4096
1692,24,12,12,4096,4096
1693,24,12,12,4096,4096
1694,24,12,12,4096,4096
1695,24,12,12,4096,4096
1696,24,12,12,4096,4096
1697,24,12,12,4096,4096
1698,24,12,12,4096,4096
1699,24,12,12,4096,4096
1700,24,12,12,4096,4096
1701,24,12,12,4096,4096
1702,24,12,12,4096,4096
1703,24,12,12,4096,4096
1704,24,12,12,4096,4096
1705,24,12,12,4096,4096
1706,24,12,12,4096,4096
1707,24,12,12,4096,4096
1708,24,12,12,4096,4096
1709,24,12,12,4096,4096
1710,24,12,12,4096,4096
1711,24,12,12,4096,4096
1712,24,12,12,4096,4096
1713,23,12,12,4096,4096
1714,23,12,12,4096,4096
1715,23,12,12,4096,4096
1716,23,12,12,4096,4096
1717,22,12,12,4096,4096
1718,22,12,12,4096,4096
1719,22,12,12,4096,4096
1720,22,12,12,4096,4096
1721,22,12,12,4096,4096
1722,22,12,12,4096,4096
1723,21,12,12,4096,4096
1724,21,12,12,4096,4096
1725,21,12,12,4096,4096
1726,21,12,12,4096,4096
1727,21,12,12,4096,4096
1728,21,12,12,4096,4096
1729,20,12,12,4096,4096
1730,20,12,12,4096,4096
1731,20,12,12,4096,4096
1732,20,12,12,4096,4096
1733,20,12,12,4096,4096
1734,20,12,12,4096,4096
1735,20,12,12,4096,4096
1736,20,12,12,4096,4096
1737,20,12,12,4096,4096
1738,19,12,12,4096,4096
1739,19,12,12,4096,4096
1740,19,12,12,4096,4096
1741,19,12,12,4096,4096
1742,19,12,12,4096,4096
1743,19,12,12,4096,4096
1744,18,12,12,4096,4096
1745,18,12,12,4096,4096
1746,18,12,12,4096,4096
1747,18,12,12,4096,4096
1748,18,12,12,4096,4096
1749,18,12,12,4096,4096
1750,18,12,12,4096,4096
1751,17,12,12,4096,4096
1752,17,12,12,4096,4096
1753,17,12,12,4096,4096
1754,17,12,12,4096,4096
1755,17,12,12,4096,4096
1756,16,12,12,4096,4096
1757,16,12,12,4096,4096
1758,16,12,12,4096,4096
1759,16,12,12,4096,4096
1760,16,12,12,4096,4096
1761,16,12,12,4096,4096
1762,16,12,12,4096,4096
1763,15,12,12,4096,4096
1764,15,12,12,4096,4096
1765,15,12,12,4096,4096
1766,15,12,12,4096,4096
1767,15,12,12,4096,4096
1768,14,12,12,4096,4096
1769,14,12,12,4096,4096
1770,14,12,12,4096,4096
1771,14,12,12,4096,4096
1772,14,12,12,4096,4096
1773,14,12,12,4096,4096
1774,13,12,12,4096,4096
1775,13,12,12,4096,4096
1776,13,12,12,4096,4096
1777,12,12,12,4096,4096
1778,12,12,12,4096,4096
1779,12,12,12,4096,4096
1780,12,12,12,4096,4096
1781,12,12,12,4096,4096
1782,12,12,12,4096,4096
1783,12,12,12,4096,4096
1784,12,12,12,4096,4096
1785,12,12,12,4096,4096
1786,12,12,12,4096,4096
1787,12,12,12,4096,4096
1788,12,12,12,4096,4096
1789,12,12,12,4096,4096
1790,12,12,12,4096,4096
1791,12,12,12,4096,4096
1792,12,12,12,4096,4096
1793,12,12,12,4096,4096
1794,12,12,12,4096,4096
1795,12,12,12,4096,4096
1796,12,12,12,4096,4096
1797,12,12,12,4096,4096
1798,12,12,12,4096,4096
1799,12,12,12,4096,4096
1800,12,12,12,4096,4096
1801,12,12,12,4096,4096
1802,12,12,12,4096,4096
1803,12,12,12,4096,4096
1804,12,12,12,4096,4096
1805,12,12,12,4096,4096
1806,12,12,12,4096,4096
1807,12,12,12,4096,4096
1808,12,12,12,4096,4096
1809,12,12,12,4096,4096
1810,12,12,12,4096,4096
1811,12,12,12,4096,4096
1812,12,12,12,4096,4096
1813,12,12,12,4096,4096
1814,12,12,12,4096,4096
1815,12,12,12,4096,4096
1816,12,12,12,4096,4096
1817,12,12,12,4096,4096
1818,12,12,12,4096,4096
1819,12,12,12,4096,4096
1820,12,12,12,4096,4096
1821,12,12,12,4096,4096
1822,12,12,12,4096,4096
1823,12,12,12,4096,4096
1824,12,12,12,4096,4096
1825,12,12,12,4096,4096
1826,12,12,12,4096,4096
1827,12,12,12,4096,4096
1828,12,12,12,4096,4096
1829,13,12,12,4096,4096
1830,13,12,12,4096,4096
1831,13,12,12,4096,4096
1832,14,12,12,4096,4096
1833,14,12,12,4096,4096
1834,14,12,12,4096,4096
1835,15,12,12,4096,4096
1836,15,12,12,4096,4096
1837,15,12,12,4096,4096
1838,16,12,12,4096,4096
1839,16,12,12,4096,4096
1840,16,12,12,4096,4096
1841,17,12,12,4096,4096
1842,17,12,12,4096,4096
1843,17,12,12,4096,4096
1844,18,12,12,4096,4096
1845,18,12,12,4096,4096
1846,19,12,12,4096,4096
1847,19,12,12,4096,4096
1848,20,12,12,4096,4096
1849,20,12,12,4096,4096
1850,21,12,12,4096,4096
1851,21,12,12,4096,4096
1852,22,12,12,4096,4096
1853,22,12,12,4096,4096
1854,22,12,12,4096,4096
1855,23,12,12,4096,4096
1856,23,12,12,4096,4096
1857,24,12,12,4096,4096
1858,24,12,12,4096,4096
1859,24,12,12,4096,4096
1860,24,12,12,4096,4096
1861,24,12,12,4096,4096
1862,24,12,12,4096,4096
1863,24,12,12,4096,4096
1864,24,12,12,4096,4096
1865,24,12,12,4096,4096
1866,24,12,12,4096,4096
1867,24,12,12,4096,4096
1868,24,12,12,4096,4096
1869,24,12,12,4096,4096
1870,24,12,12,4096,4096
1871,24,12,12,4096,4096
1872,24,12,12,4096,4096
1873,24,12,12,4096,4096
1874,24,12,12,4096,4096
1875,24,12,12,4096,4096
1876,24,12,12,4096,4096
1877,24,12,12,4096,4096
1878,24,12,12,4096,4096
1879,24,12,12,4096,4096
1880,24,12,12,4096,4096
1881,24,12,12,4096,4096
1882,24,12,12,4096,4096
1883,24,12,12,4096,4096
1884,24,12,12,4096,4096
1885,24,12,12,4096,4096
1886,24,12,12,4096,4096
1887,24,12,12,4096,4096
1888,24,12,12,4096,4096
1889,24,12,12,4096,4096
1890,24,12,12,4096,4096
1891,24,12,12,4096,4096
1892,24,12,12,4096,4096
1893,24,12,12,4096,4096
1894,24,12,12,4096,4096
1895,24,12,12,4096,4096
1896,24,12,12,4096,4096
1897,24,12,12,4096,4096
1898,24,12,12,4096,4096
1899,24,12,12,4096,4096
1900,24,12,12,4096,4096
1901,24,12,12,4096,4096
1902,24,12,12,4096,4096
1903,24,12,12,4096,4096
1904,24,12,12,4096,4096
1905,24,12,12,4096,4096
1906,24,12,12,4096,4096
1907,24,12,12,4096,4096
1908,24,12,12,4096,4096
1909,24,12,12,4096,4096
1910,24,12,12,4096,4096
1911,24,12,12,4096,4096
1912,24,12,12,4096,4096
1913,24,12,12,4096,4096
1914,24,12,12,4096,4096
1915,24,12,12,4096,4096
1916,24,12,12,4096,4096
1917,24,12,12,4096,4096
1918,24,12,12,4096,4096
1919,24,12,12,4096,4096
1920,24,12,12,4096,4096
1921,24,12,12,4096,4096
1922,24,12,12,4096,4096
1923,24,12,12,4096,4096
1924,24,12,12,4096,4096
1925,24,12,12,4096,4096
1926,24,12,12,4096,4096
1927,24,12,12,4096,4096
1928,24,12,12,4096,4096
1929,24,12,12,4096,4096
1930,24,12,12,4096,4096
1931,24,12,12,4096,4096
1932,24,12,12,4096,4096
1933,24,12,12,4096,4096
1934,24,12,12,4096,4096
1935,24,12,12,4096,4096
1936,24,12,12,4096,4096
1937,24,12,12,4096,4096
1938,24,12,12,4096,4096
1939,24,12,12,4096,4096
1940,24,12,12,4096,4096
1941,24,12,12,4096,4096
1942,24,12,12,4096,4096
1943,24,12,12,4096,4096
1944,24,12,12,4096,4096
1945,24,12,12,4096,4096
1946,24,12,12,4096,4096
1947,24,12,12,4096,4096
1948,24,12,12,4096,4096
1949,24,12,12,4096,4096
1950,24,12,12,4096,4096
1951,24,12,12,4096,4096
1952,24,12,12,4096,4096
1953,24,12,12,4096,4096
1954,24,12,12,4096,4096
1955,24,12,12,4096,4096
1956,24,12,12,4096,4096
1957,24,12,12,4096,4096
1958,24,12,12,4096,4096
1959,24,12,12,4096,4096
1960,24,12,12,4096,4096
1961,24,12,12,4096,4096
1962,24,12,12,4096,4096
1963,24,12,12,4096,4096
1964,24,12,12,4096,4096
1965,24,12,12,4096,4096
1966,24,12,12,4096,4096
1967,24,12,12,4096,4096
1968,24,12,12,4096,4096
1969,24,12,12,4096,4096
1970,24,12,12,4096,4096
1971,24,12,12,4096,4096
1972,24,12,12,4096,4096
1973,24,12,12,4096,4096
1974,24,12,12,4096,4096
1975,24,12,12,4096,4096
1976,24,12,12,4096,4096
1977,24,12,12,4096,4096
1978,24,12,12,4096,4096
1979,24,12,12,4096,4096
1980,24,12,12,4096,4096
1981,24,12,12,4096,4096
1982,24,12,12,4096,4096
1983,24,12,12,4096,4096
1984,24,12,12,4096,4096
1985,24,12,12,4096,4096
1986,24,12,12,4096,4096
1987,24,12,12,4096,4096
1988,24,12,12,4096,4096
1989,24,12,12,4096,4096
1990,24,12,12,4096,4096
1991,24,12,12,4096,4096
1992,24,12,12,4096,4096
1993,24,12,12,4096,4096
1994,24,12,12,4096,4096
1995,24,12,12,4096,4096
1996,24,12,12,4096,4096
1997,24,12,12,4096,4096
1998,24,12,12,4096,4096
1999,24,12,12,4096,4096
2000,24,12,12,4096,4096
2001,24,12,12,4096,4096
2002,24,12,12,4096,4096
2003,24,12,12,4096,4096
2004,24,12,12,4096,4096
2005,24,12,12,4096,4096
2006,24,12,12,4096,4096
2007,24,12,12,4096,4096
2008,24,12,12,4096,4096
2009,24,12,12,4096,4096
2010,24,12,12,4096,4096
2011,24,12,12,4096,4096
2012,24,12,12,4096,4096
2013,24,12,12,4096,4096
2014,24,12,12,4096,4096
2015,24,12,12,4096,4096
2016,24,12,12,4096,4096
2017,24,12,12,4096,4096
2018,24,12,12,4096,4096
2019,24,12,12,4096,4096
2020,24,12,12,4096,4096
2021,24,12,12,4096,4096
2022,24,12,12,4096,4096
2023,24,12,12,4096,4096
2024,24,12,12,4096,4096
2025,24,12,12,4096,4096
2026,24,12,12,4096,4096
2027,24,12,12,4096,4096
2028,24,12,12,4096,4096
2029,24,12,12,4096,4096
2030,24,12,12,4096,4096
2031,24,12,12,4096,4096
2032,24,12,12,4096,4096
2033,24,12,12,4096,4096
2034,24,12,12,4096,4096
2035,24,12,12,4096,4096
2036,24,12,12,4096,4096
2037,24,12,12,4096,4096
2038,24,12,12,4096,4096
2039,24,12,12,4096,4096
2040,24,12,12,4096,4096
2041,24,12,12,4096,4096
2042,24,12,12,4096,4096
2043,24,12,12,4096,4096
2044,24,12,12,4096,4096
2045,24,12,12,4096,4096
2046,24,12,12,4096,4096
2047,24,12,12,4096,4096
2048,24,12,12,4096,4096
2049,24,12,12,4096,4096
2050,24,12,12,4096,4096
2051,24,12,12,4096,4096
2052,24,12,12,4096,4096
2053,24,12,12,4096,4096
2054,24,12,12,4096,4096
2055,24,12,12,4096,4096
2056,24,12,12,4096,4096
2057,24,12,12,4096,4096
2058,24,12,12,4096,4096
2059,24,12,12,4096,4096
2060,24,12,12,4096,4096
2061,24,12,12,4096,4096
2062,24,12,12,4096,4096
2063,24,12,12,4096,4096
2064,24,12,12,4096,4096
2065,24,12,12,4096,4096
2066,24,12,12,4096,4096
2067,24,12,12,4096,4096
2068,24,12,12,4096,4096
2069,24,12,12,4096,4096
2070,24,12,12,4096,4096
2071,24,12,12,4096,4096
2072,24,12,12,4096,4096
2073,24,12,12,4096,4096
2074,24,12,12,4096,4096
2075,24,12,12,4096,4096
2076,24,12,12,4096,4096
2077,24,12,12,4096,4096
2078,24,12,12,4096,4096
2079,24,12,12,4096,4096
2080,24,12,12,4096,4096
2081,24,12,12,4096,4096
2082,24,12,12,4096,4096
2083,24,12,12,4096,4096
2084,24,12,12,4096,4096
